"date","asset","adjClose"
"2023-11-06","2EC172",16.64
"2023-11-07","2EC172",16.55
"2023-11-08","2EC172",16.43
"2023-11-09","2EC172",16.14
"2023-11-10","2EC172",15.92
"2023-11-13","2EC172",15.73
"2023-11-14","2EC172",16.27
"2023-11-15","2EC172",15.98
"2023-11-16","2EC172",15.27
"2023-11-17","2EC172",15.76
"2023-11-20","2EC172",15.91
"2023-11-21","2EC172",16.14
"2023-11-22","2EC172",16.09
"2023-11-24","2EC172",16.19
"2023-11-27","2EC172",16.1
"2023-11-28","2EC172",16.09
"2023-11-29","2EC172",15.7
"2023-11-30","2EC172",15.68
"2023-12-01","2EC172",16.14
"2023-12-04","2EC172",15.53
"2023-12-05","2EC172",15.46
"2023-12-06","2EC172",15.74
"2023-12-07","2EC172",15.48
"2023-12-08","2EC172",15.37
"2023-12-11","2EC172",15.44
"2023-12-12","2EC172",15.09
"2023-12-13","2EC172",15.49
"2023-12-14","2EC172",15.83
"2023-12-15","2EC172",15.5
"2023-12-18","2EC172",15.75
"2023-12-19","2EC172",16.25
"2023-12-20","2EC172",16.34
"2023-12-21","2EC172",16.59
"2023-12-22","2EC172",16.62
"2023-12-26","2EC172",17.09
"2023-12-27","2EC172",17.08
"2023-12-28","2EC172",17.12
"2023-12-29","2EC172",16.91
"2024-01-02","2EC172",17.14
"2024-01-03","2EC172",16.23
"2024-01-04","2EC172",16.16
"2024-01-05","2EC172",16.58
"2024-01-08","2EC172",16.82
"2024-01-09","2EC172",16.31
"2024-01-10","2EC172",16.18
"2024-01-11","2EC172",15.86
"2024-01-12","2EC172",15.08
"2024-01-16","2EC172",14.97
"2024-01-17","2EC172",14.33
"2024-01-18","2EC172",14.64
"2024-01-19","2EC172",14.75
"2024-01-22","2EC172",15.56
"2024-01-23","2EC172",15.51
"2024-01-24","2EC172",15.34
"2024-01-25","2EC172",15.56
"2024-01-26","2EC172",15.55
"2024-01-29","2EC172",15.55
"2024-01-30","2EC172",15.21
"2024-01-31","2EC172",14.7
"2024-02-01","2EC172",15.18
"2024-02-02","2EC172",15.1
"2024-02-05","2EC172",14.71
"2024-02-06","2EC172",15.0
"2024-02-07","2EC172",14.89
"2024-02-08","2EC172",15.09
"2024-02-09","2EC172",15.47
"2024-02-12","2EC172",15.93
"2024-02-13","2EC172",15.28
"2024-02-14","2EC172",15.72
"2024-02-15","2EC172",15.82
"2024-02-16","2EC172",15.24
"2024-02-20","2EC172",15.39
"2024-02-21","2EC172",14.96
"2024-02-22","2EC172",14.63
"2024-02-23","2EC172",15.04
"2024-02-26","2EC172",14.68
"2024-02-27","2EC172",14.47
"2024-02-28","2EC172",14.31
"2024-02-29","2EC172",14.61
"2024-03-01","2EC172",11.47
"2024-03-04","2EC172",11.52
"2024-03-05","2EC172",11.87
"2024-03-06","2EC172",11.84
"2024-03-07","2EC172",12.17
"2024-03-08","2EC172",12.2
"2024-03-11","2EC172",12.31
"2024-03-12","2EC172",12.65
"2024-03-13","2EC172",12.65
"2024-03-14","2EC172",12.62
"2024-03-15","2EC172",12.34
"2024-03-18","2EC172",12.56
"2024-03-19","2EC172",12.74
"2024-03-20","2EC172",13.1
"2024-03-21","2EC172",13.6
"2024-03-22","2EC172",13.08
"2024-03-25","2EC172",12.54
"2024-03-26","2EC172",12.55
"2024-03-27","2EC172",12.61
"2024-03-28","2EC172",12.63
"2024-04-01","2EC172",12.37
"2024-04-02","2EC172",12.17
"2024-04-03","2EC172",12.23
"2024-04-04","2EC172",12.11
"2024-04-05","2EC172",12.26
"2024-04-08","2EC172",12.7
"2024-04-09","2EC172",12.8
"2024-04-10","2EC172",12.48
"2024-04-11","2EC172",12.28
"2024-04-12","2EC172",12.02
"2024-04-15","2EC172",11.99
"2024-04-16","2EC172",11.98
"2024-04-17","2EC172",12.02
"2024-04-18","2EC172",12.1
"2024-04-19","2EC172",11.94
"2024-04-22","2EC172",12.07
"2024-04-23","2EC172",12.24
"2024-04-24","2EC172",12.22
"2024-04-25","2EC172",12.16
"2024-04-26","2EC172",12.13
"2024-04-29","2EC172",12.34
"2024-04-30","2EC172",12.25
"2024-05-01","2EC172",12.13
"2024-05-02","2EC172",12.09
"2024-05-03","2EC172",12.31
"2024-05-06","2EC172",12.48
"2024-05-07","2EC172",12.47
"2024-05-08","2EC172",12.62
"2024-05-09","2EC172",12.17
"2024-05-10","2EC172",12.47
"2024-05-13","2EC172",12.81
"2024-05-14","2EC172",13.01
"2024-05-15","2EC172",13.04
"2024-05-16","2EC172",13.35
"2024-05-17","2EC172",13.47
"2024-05-20","2EC172",13.65
"2024-05-21","2EC172",13.63
"2024-05-22","2EC172",13.55
"2024-05-23","2EC172",13.2
"2024-05-24","2EC172",13.45
"2024-05-28","2EC172",13.31
"2024-05-29","2EC172",12.89
"2024-05-30","2EC172",13.05
"2024-05-31","2EC172",13.18
"2023-03-01","2F94A5",96.5422
"2023-03-02","2F94A5",96.5683
"2023-03-03","2F94A5",98.5924
"2023-03-06","2F94A5",99.548
"2023-03-07","2F94A5",96.6638
"2023-03-08","2F94A5",97.8627
"2023-03-09","2F94A5",96.7073
"2023-03-10","2F94A5",91.2429
"2023-03-13","2F94A5",92.6416
"2023-03-14","2F94A5",93.6522
"2023-03-15","2F94A5",93.7313
"2023-03-16","2F94A5",95.0407
"2023-03-17","2F94A5",95.0583
"2023-03-20","2F94A5",94.531
"2023-03-21","2F94A5",97.0882
"2023-03-22","2F94A5",95.0231
"2023-03-23","2F94A5",95.6558
"2023-03-24","2F94A5",96.3589
"2023-03-27","2F94A5",95.401
"2023-03-28","2F94A5",95.0143
"2023-03-29","2F94A5",97.2376
"2023-03-30","2F94A5",96.9916
"2023-03-31","2F94A5",99.2149
"2023-04-03","2F94A5",98.7316
"2023-04-04","2F94A5",97.1937
"2023-04-05","2F94A5",96.3061
"2023-04-06","2F94A5",95.981
"2023-04-10","2F94A5",97.141
"2023-04-11","2F94A5",99.2237
"2023-04-12","2F94A5",97.0267
"2023-04-13","2F94A5",98.8458
"2023-04-14","2F94A5",99.5401
"2023-04-17","2F94A5",100.0058
"2023-04-18","2F94A5",99.6719
"2023-04-19","2F94A5",99.1007
"2023-04-20","2F94A5",98.547
"2023-04-21","2F94A5",98.3888
"2023-04-24","2F94A5",98.8634
"2023-04-25","2F94A5",96.0952
"2023-04-26","2F94A5",95.3043
"2023-04-27","2F94A5",97.3958
"2023-04-28","2F94A5",98.714
"2023-05-01","2F94A5",97.8176
"2023-05-02","2F94A5",93.1952
"2023-05-03","2F94A5",92.9404
"2023-05-04","2F94A5",92.8613
"2023-05-05","2F94A5",94.4431
"2023-05-08","2F94A5",93.4501
"2023-05-09","2F94A5",92.4131
"2023-05-10","2F94A5",93.0151
"2023-05-11","2F94A5",93.1952
"2023-05-12","2F94A5",92.5449
"2023-05-15","2F94A5",93.4061
"2023-05-16","2F94A5",91.4816
"2023-05-17","2F94A5",92.6592
"2023-05-18","2F94A5",94.6364
"2023-05-19","2F94A5",93.6873
"2023-05-22","2F94A5",93.8895
"2023-05-23","2F94A5",93.1689
"2023-05-24","2F94A5",91.218
"2023-05-25","2F94A5",91.4728
"2023-05-26","2F94A5",93.7049
"2023-05-30","2F94A5",95.5504
"2023-05-31","2F94A5",94.1707
"2023-06-01","2F94A5",95.2428
"2023-06-02","2F94A5",97.4749
"2023-06-05","2F94A5",96.9213
"2023-06-06","2F94A5",98.4416
"2023-06-07","2F94A5",99.3555
"2023-06-08","2F94A5",100.0673
"2023-06-09","2F94A5",100.5946
"2023-06-12","2F94A5",97.2464
"2023-06-13","2F94A5",98.2834
"2023-06-14","2F94A5",98.7454
"2023-06-15","2F94A5",101.8995
"2023-06-16","2F94A5",101.4464
"2023-06-20","2F94A5",99.9093
"2023-06-21","2F94A5",97.9458
"2023-06-22","2F94A5",94.6762
"2023-06-23","2F94A5",94.4718
"2023-06-26","2F94A5",95.0849
"2023-06-27","2F94A5",97.0484
"2023-06-28","2F94A5",98.1324
"2023-06-29","2F94A5",98.7809
"2023-06-30","2F94A5",99.5273
"2023-07-03","2F94A5",100.629
"2023-07-05","2F94A5",99.4295
"2023-07-06","2F94A5",97.5637
"2023-07-07","2F94A5",97.9369
"2023-07-10","2F94A5",100.4335
"2023-07-11","2F94A5",102.0861
"2023-07-12","2F94A5",103.4899
"2023-07-13","2F94A5",105.4534
"2023-07-14","2F94A5",103.4899
"2023-07-17","2F94A5",104.7249
"2023-07-18","2F94A5",106.3597
"2023-07-19","2F94A5",107.7457
"2023-07-20","2F94A5",106.8394
"2023-07-21","2F94A5",106.3508
"2023-07-24","2F94A5",107.2304
"2023-07-25","2F94A5",106.0576
"2023-07-26","2F94A5",105.5511
"2023-07-27","2F94A5",104.0496
"2023-07-28","2F94A5",112.6501
"2023-07-31","2F94A5",109.5138
"2023-08-01","2F94A5",107.5858
"2023-08-02","2F94A5",105.3113
"2023-08-03","2F94A5",103.9697
"2023-08-04","2F94A5",102.6725
"2023-08-07","2F94A5",103.6143
"2023-08-08","2F94A5",102.0061
"2023-08-09","2F94A5",100.4069
"2023-08-10","2F94A5",101.0554
"2023-08-11","2F94A5",99.8027
"2023-08-14","2F94A5",99.8116
"2023-08-15","2F94A5",97.5371
"2023-08-16","2F94A5",96.924
"2023-08-17","2F94A5",96.5509
"2023-08-18","2F94A5",95.6091
"2023-08-21","2F94A5",95.4936
"2023-08-22","2F94A5",95.4314
"2023-08-23","2F94A5",98.0613
"2023-08-24","2F94A5",97.2972
"2023-08-25","2F94A5",97.466
"2023-08-28","2F94A5",98.079
"2023-08-29","2F94A5",99.2785
"2023-08-30","2F94A5",99.1808
"2023-08-31","2F94A5",99.7138
"2023-09-01","2F94A5",100.3091
"2023-09-05","2F94A5",99.3407
"2023-09-06","2F94A5",99.0653
"2023-09-07","2F94A5",97.7592
"2023-09-08","2F94A5",97.0573
"2023-09-11","2F94A5",97.8214
"2023-09-12","2F94A5",97.9813
"2023-09-13","2F94A5",96.8974
"2023-09-14","2F94A5",98.8831
"2023-09-15","2F94A5",98.5057
"2023-09-18","2F94A5",97.9846
"2023-09-19","2F94A5",99.3773
"2023-09-20","2F94A5",97.6521
"2023-09-21","2F94A5",95.3968
"2023-09-22","2F94A5",94.7409
"2023-09-25","2F94A5",95.1991
"2023-09-26","2F94A5",92.818
"2023-09-27","2F94A5",93.0337
"2023-09-28","2F94A5",93.5728
"2023-09-29","2F94A5",94.2287
"2023-10-02","2F94A5",93.9771
"2023-10-03","2F94A5",89.9428
"2023-10-04","2F94A5",91.4792
"2023-10-05","2F94A5",91.596
"2023-10-06","2F94A5",91.7937
"2023-10-09","2F94A5",93.474
"2023-10-10","2F94A5",94.2287
"2023-10-11","2F94A5",93.5818
"2023-10-12","2F94A5",92.1352
"2023-10-13","2F94A5",90.4369
"2023-10-16","2F94A5",90.0955
"2023-10-17","2F94A5",90.5268
"2023-10-18","2F94A5",88.1008
"2023-10-19","2F94A5",87.4898
"2023-10-20","2F94A5",86.5553
"2023-10-23","2F94A5",85.7826
"2023-10-24","2F94A5",86.1869
"2023-10-25","2F94A5",83.9855
"2023-10-26","2F94A5",83.3565
"2023-10-27","2F94A5",79.421
"2023-10-30","2F94A5",80.8856
"2023-10-31","2F94A5",81.3169
"2023-11-01","2F94A5",81.7392
"2023-11-02","2F94A5",84.7223
"2023-11-03","2F94A5",85.9623
"2023-11-06","2F94A5",85.0817
"2023-11-07","2F94A5",84.5606
"2023-11-08","2F94A5",85.2345
"2023-11-09","2F94A5",84.3809
"2023-11-10","2F94A5",83.2218
"2023-11-13","2F94A5",82.9702
"2023-11-14","2F94A5",87.1753
"2023-11-15","2F94A5",88.3793
"2023-11-16","2F94A5",87.5796
"2023-11-17","2F94A5",87.8672
"2023-11-20","2F94A5",88.8016
"2023-11-21","2F94A5",87.1573
"2023-11-22","2F94A5",87.8402
"2023-11-24","2F94A5",88.3074
"2023-11-27","2F94A5",87.3101
"2023-11-28","2F94A5",88.4063
"2023-11-29","2F94A5",89.0981
"2023-11-30","2F94A5",89.9697
"2023-12-01","2F94A5",92.0543
"2023-12-04","2F94A5",91.6589
"2023-12-05","2F94A5",90.3471
"2023-12-06","2F94A5",89.7361
"2023-12-07","2F94A5",89.799
"2023-12-08","2F94A5",88.4512
"2023-12-11","2F94A5",88.8286
"2023-12-12","2F94A5",89.2778
"2023-12-13","2F94A5",92.7372
"2023-12-14","2F94A5",97.5836
"2023-12-15","2F94A5",96.638
"2023-12-18","2F94A5",97.0835
"2023-12-19","2F94A5",98.402
"2023-12-20","2F94A5",96.3652
"2023-12-21","2F94A5",97.1926
"2023-12-22","2F94A5",98.1019
"2023-12-26","2F94A5",98.8293
"2023-12-27","2F94A5",98.8293
"2023-12-28","2F94A5",99.1203
"2023-12-29","2F94A5",97.9201
"2024-01-02","2F94A5",98.1201
"2024-01-03","2F94A5",96.6471
"2024-01-04","2F94A5",96.4379
"2024-01-05","2F94A5",96.538
"2024-01-08","2F94A5",97.229
"2024-01-09","2F94A5",96.5925
"2024-01-10","2F94A5",97.6473
"2024-01-11","2F94A5",99.3476
"2024-01-12","2F94A5",100.466
"2024-01-16","2F94A5",96.8926
"2024-01-17","2F94A5",96.147
"2024-01-18","2F94A5",96.638
"2024-01-19","2F94A5",99.5659
"2024-01-22","2F94A5",100.6024
"2024-01-23","2F94A5",99.8023
"2024-01-24","2F94A5",99.7932
"2024-01-25","2F94A5",101.2753
"2024-01-26","2F94A5",100.1023
"2024-01-29","2F94A5",101.5208
"2024-01-30","2F94A5",101.5754
"2024-01-31","2F94A5",98.6111
"2024-02-01","2F94A5",99.9023
"2024-02-02","2F94A5",99.7841
"2024-02-05","2F94A5",98.4202
"2024-02-06","2F94A5",99.093
"2024-02-07","2F94A5",99.775
"2024-02-08","2F94A5",99.0294
"2024-02-09","2F94A5",96.6834
"2024-02-12","2F94A5",100.0114
"2024-02-13","2F94A5",95.2377
"2024-02-14","2F94A5",96.7107
"2024-02-15","2F94A5",98.4383
"2024-02-16","2F94A5",98.9839
"2024-02-20","2F94A5",99.484
"2024-02-21","2F94A5",99.4113
"2024-02-22","2F94A5",100.8388
"2024-02-23","2F94A5",100.9207
"2024-02-26","2F94A5",100.4388
"2024-02-27","2F94A5",100.8025
"2024-02-28","2F94A5",102.1573
"2024-02-29","2F94A5",103.0666
"2024-03-01","2F94A5",103.1848
"2024-03-04","2F94A5",105.9763
"2024-03-05","2F94A5",105.7126
"2024-03-06","2F94A5",106.3854
"2024-03-07","2F94A5",106.2854
"2024-03-08","2F94A5",107.2492
"2024-03-11","2F94A5",106.9674
"2024-03-12","2F94A5",107.1583
"2024-03-13","2F94A5",106.931
"2024-03-14","2F94A5",105.5985
"2024-03-15","2F94A5",105.5525
"2024-03-18","2F94A5",105.7088
"2024-03-19","2F94A5",105.525
"2024-03-20","2F94A5",108.4381
"2024-03-21","2F94A5",110.7723
"2024-03-22","2F94A5",109.0079
"2024-03-25","2F94A5",108.7414
"2024-03-26","2F94A5",108.337
"2024-03-27","2F94A5",111.0663
"2024-03-28","2F94A5",112.0405
"2024-04-01","2F94A5",110.5517
"2024-04-02","2F94A5",108.9435
"2024-04-03","2F94A5",108.8884
"2024-04-04","2F94A5",106.8391
"2024-04-05","2F94A5",107.1883
"2024-04-08","2F94A5",108.0246
"2024-04-09","2F94A5",109.9544
"2024-04-10","2F94A5",107.1332
"2024-04-11","2F94A5",108.1808
"2024-04-12","2F94A5",105.8558
"2024-04-15","2F94A5",104.992
"2024-04-16","2F94A5",103.0254
"2024-04-17","2F94A5",102.3637
"2024-04-18","2F94A5",99.9101
"2024-04-19","2F94A5",99.9193
"2024-04-22","2F94A5",102.4648
"2024-04-23","2F94A5",102.8692
"2024-04-24","2F94A5",102.0605
"2024-04-25","2F94A5",100.0112
"2024-04-26","2F94A5",104.7806
"2024-04-29","2F94A5",102.9978
"2024-04-30","2F94A5",100.6912
"2024-05-01","2F94A5",101.3621
"2024-05-02","2F94A5",102.1524
"2024-05-03","2F94A5",102.4648
"2024-05-06","2F94A5",102.9335
"2024-05-07","2F94A5",102.2351
"2024-05-08","2F94A5",102.4556
"2024-05-09","2F94A5",102.281
"2024-05-10","2F94A5",102.5567
"2024-05-13","2F94A5",103.54
"2024-05-14","2F94A5",105.0931
"2024-05-15","2F94A5",105.7547
"2024-05-16","2F94A5",106.6461
"2024-05-17","2F94A5",107.2986
"2024-05-20","2F94A5",107.6386
"2024-05-21","2F94A5",108.0981
"2024-05-22","2F94A5",108.144
"2024-05-23","2F94A5",107.4364
"2024-05-24","2F94A5",108.6219
"2024-05-28","2F94A5",106.9034
"2024-05-29","2F94A5",105.9201
"2024-05-30","2F94A5",106.1866
"2024-05-31","2F94A5",108.2819
"2023-03-01","2F98A5",129.9845
"2023-03-02","2F98A5",132.9735
"2023-03-03","2F98A5",134.9513
"2023-03-06","2F98A5",134.647
"2023-03-07","2F98A5",134.119
"2023-03-08","2F98A5",134.6738
"2023-03-09","2F98A5",132.7856
"2023-03-10","2F98A5",132.3381
"2023-03-13","2F98A5",134.1548
"2023-03-14","2F98A5",135.6314
"2023-03-15","2F98A5",137.4122
"2023-03-16","2F98A5",137.6449
"2023-03-17","2F98A5",135.9177
"2023-03-20","2F98A5",138.2266
"2023-03-21","2F98A5",137.9134
"2023-03-22","2F98A5",135.9983
"2023-03-23","2F98A5",135.2108
"2023-03-24","2F98A5",138.4324
"2023-03-27","2F98A5",139.8643
"2023-03-28","2F98A5",140.0164
"2023-03-29","2F98A5",141.0097
"2023-03-30","2F98A5",140.9829
"2023-03-31","2F98A5",140.8308
"2023-04-03","2F98A5",141.0724
"2023-04-04","2F98A5",139.3721
"2023-04-05","2F98A5",140.7592
"2023-04-06","2F98A5",140.0611
"2023-04-10","2F98A5",139.39
"2023-04-11","2F98A5",139.2915
"2023-04-12","2F98A5",138.0924
"2023-04-13","2F98A5",137.627
"2023-04-14","2F98A5",136.3652
"2023-04-17","2F98A5",137.2601
"2023-04-18","2F98A5",136.5621
"2023-04-19","2F98A5",136.1773
"2023-04-20","2F98A5",135.8551
"2023-04-21","2F98A5",135.345
"2023-04-24","2F98A5",135.7298
"2023-04-25","2F98A5",138.1192
"2023-04-26","2F98A5",136.8663
"2023-04-27","2F98A5",137.6718
"2023-04-28","2F98A5",138.1819
"2023-05-01","2F98A5",140.5354
"2023-05-02","2F98A5",142.0299
"2023-05-03","2F98A5",140.5802
"2023-05-04","2F98A5",140.8755
"2023-05-05","2F98A5",141.5735
"2023-05-08","2F98A5",140.5981
"2023-05-09","2F98A5",140.7323
"2023-05-10","2F98A5",141.7346
"2023-05-11","2F98A5",141.7616
"2023-05-12","2F98A5",142.4462
"2023-05-15","2F98A5",140.0683
"2023-05-16","2F98A5",139.5279
"2023-05-17","2F98A5",139.3478
"2023-05-18","2F98A5",136.7988
"2023-05-19","2F98A5",136.8078
"2023-05-22","2F98A5",134.8082
"2023-05-23","2F98A5",134.565
"2023-05-24","2F98A5",133.7904
"2023-05-25","2F98A5",132.5114
"2023-05-26","2F98A5",132.007
"2023-05-30","2F98A5",130.4713
"2023-05-31","2F98A5",132.034
"2023-06-01","2F98A5",130.5119
"2023-06-02","2F98A5",134.1867
"2023-06-05","2F98A5",134.1687
"2023-06-06","2F98A5",131.7098
"2023-06-07","2F98A5",133.6913
"2023-06-08","2F98A5",136.0152
"2023-06-09","2F98A5",138.321
"2023-06-12","2F98A5",136.0782
"2023-06-13","2F98A5",136.2133
"2023-06-14","2F98A5",137.3212
"2023-06-15","2F98A5",137.6995
"2023-06-16","2F98A5",137.8976
"2023-06-20","2F98A5",136.3124
"2023-06-21","2F98A5",137.3482
"2023-06-22","2F98A5",136.9249
"2023-06-23","2F98A5",135.3937
"2023-06-26","2F98A5",136.6727
"2023-06-27","2F98A5",135.808
"2023-06-28","2F98A5",130.737
"2023-06-29","2F98A5",131.8359
"2023-06-30","2F98A5",133.0068
"2023-07-03","2F98A5",135.4567
"2023-07-05","2F98A5",134.556
"2023-07-06","2F98A5",133.7544
"2023-07-07","2F98A5",133.0428
"2023-07-10","2F98A5",131.8359
"2023-07-11","2F98A5",133.1239
"2023-07-12","2F98A5",132.6015
"2023-07-13","2F98A5",132.9528
"2023-07-14","2F98A5",133.3491
"2023-07-17","2F98A5",133.7364
"2023-07-18","2F98A5",133.0518
"2023-07-19","2F98A5",134.8262
"2023-07-20","2F98A5",137.3392
"2023-07-21","2F98A5",137.0059
"2023-07-24","2F98A5",137.9246
"2023-07-25","2F98A5",137.7895
"2023-07-26","2F98A5",137.114
"2023-07-27","2F98A5",135.4477
"2023-07-28","2F98A5",135.9971
"2023-07-31","2F98A5",135.6909
"2023-08-01","2F98A5",134.8082
"2023-08-02","2F98A5",136.6817
"2023-08-03","2F98A5",135.1505
"2023-08-04","2F98A5",134.3398
"2023-08-07","2F98A5",134.3218
"2023-08-08","2F98A5",131.944
"2023-08-09","2F98A5",133.4391
"2023-08-10","2F98A5",132.6916
"2023-08-11","2F98A5",133.268
"2023-08-14","2F98A5",132.0431
"2023-08-15","2F98A5",130.2507
"2023-08-16","2F98A5",129.386
"2023-08-17","2F98A5",127.8343
"2023-08-18","2F98A5",128.896
"2023-08-21","2F98A5",126.7908
"2023-08-22","2F98A5",126.7364
"2023-08-23","2F98A5",126.6093
"2023-08-24","2F98A5",127.6891
"2023-08-25","2F98A5",128.9414
"2023-08-28","2F98A5",129.6582
"2023-08-29","2F98A5",132.4258
"2023-08-30","2F98A5",130.5565
"2023-08-31","2F98A5",131.5274
"2023-09-01","2F98A5",129.2952
"2023-09-05","2F98A5",129.7671
"2023-09-06","2F98A5",128.0612
"2023-09-07","2F98A5",127.3443
"2023-09-08","2F98A5",128.4695
"2023-09-11","2F98A5",119.4681
"2023-09-12","2F98A5",117.8348
"2023-09-13","2F98A5",116.5191
"2023-09-14","2F98A5",115.6207
"2023-09-15","2F98A5",115.0854
"2023-09-18","2F98A5",115.0309
"2023-09-19","2F98A5",115.5663
"2023-09-20","2F98A5",116.383
"2023-09-21","2F98A5",116.7731
"2023-09-22","2F98A5",114.8676
"2023-09-25","2F98A5",114.7859
"2023-09-26","2F98A5",116.5191
"2023-09-27","2F98A5",113.8241
"2023-09-28","2F98A5",113.0709
"2023-09-29","2F98A5",111.5284
"2023-10-02","2F98A5",110.2126
"2023-10-03","2F98A5",109.2599
"2023-10-04","2F98A5",109.1782
"2023-10-05","2F98A5",105.7482
"2023-10-06","2F98A5",104.3508
"2023-10-09","2F98A5",104.2147
"2023-10-10","2F98A5",105.222
"2023-10-11","2F98A5",104.1059
"2023-10-12","2F98A5",101.2022
"2023-10-13","2F98A5",102.8173
"2023-10-16","2F98A5",102.282
"2023-10-17","2F98A5",103.389
"2023-10-18","2F98A5",104.1784
"2023-10-19","2F98A5",103.2801
"2023-10-20","2F98A5",102.2911
"2023-10-23","2F98A5",101.6468
"2023-10-24","2F98A5",102.1096
"2023-10-25","2F98A5",103.8971
"2023-10-26","2F98A5",102.5633
"2023-10-27","2F98A5",102.3092
"2023-10-30","2F98A5",103.1259
"2023-10-31","2F98A5",103.2983
"2023-11-01","2F98A5",102.527
"2023-11-02","2F98A5",103.507
"2023-11-03","2F98A5",102.9625
"2023-11-06","2F98A5",102.3909
"2023-11-07","2F98A5",99.9409
"2023-11-08","2F98A5",98.3166
"2023-11-09","2F98A5",99.0244
"2023-11-10","2F98A5",98.6705
"2023-11-13","2F98A5",98.1805
"2023-11-14","2F98A5",100.8846
"2023-11-15","2F98A5",101.5379
"2023-11-16","2F98A5",101.9318
"2023-11-17","2F98A5",102.3166
"2023-11-20","2F98A5",102.8387
"2023-11-21","2F98A5",102.7746
"2023-11-22","2F98A5",103.8006
"2023-11-24","2F98A5",103.764
"2023-11-27","2F98A5",101.7761
"2023-11-28","2F98A5",100.3928
"2023-11-29","2F98A5",99.4676
"2023-11-30","2F98A5",100.5211
"2023-12-01","2F98A5",102.0692
"2023-12-04","2F98A5",102.9945
"2023-12-05","2F98A5",106.3748
"2023-12-06","2F98A5",107.7856
"2023-12-07","2F98A5",110.9002
"2023-12-08","2F98A5",109.3154
"2023-12-11","2F98A5",111.3033
"2023-12-12","2F98A5",114.2256
"2023-12-13","2F98A5",116.1035
"2023-12-14","2F98A5",114.8393
"2023-12-15","2F98A5",113.2179
"2023-12-18","2F98A5",113.511
"2023-12-19","2F98A5",113.8866
"2023-12-20","2F98A5",112.0636
"2023-12-21","2F98A5",113.282
"2023-12-22","2F98A5",114.2897
"2023-12-26","2F98A5",114.7752
"2023-12-27","2F98A5",114.6103
"2023-12-28","2F98A5",115.2241
"2023-12-29","2F98A5",115.7737
"2024-01-02","2F98A5",118.696
"2024-01-03","2F98A5",118.8976
"2024-01-04","2F98A5",117.8441
"2024-01-05","2F98A5",117.3494
"2024-01-08","2F98A5",118.1922
"2024-01-09","2F98A5",120.1984
"2024-01-10","2F98A5",118.6319
"2024-01-11","2F98A5",116.5066
"2024-01-12","2F98A5",118.6319
"2024-01-16","2F98A5",117.4044
"2024-01-17","2F98A5",119.777
"2024-01-18","2F98A5",118.4487
"2024-01-19","2F98A5",118.3571
"2024-01-22","2F98A5",117.9448
"2024-01-23","2F98A5",120.2259
"2024-01-24","2F98A5",118.8518
"2024-01-25","2F98A5",120.5099
"2024-01-26","2F98A5",120.6381
"2024-01-29","2F98A5",120.5465
"2024-01-30","2F98A5",121.7832
"2024-01-31","2F98A5",120.5099
"2024-02-01","2F98A5",122.5161
"2024-02-02","2F98A5",121.5633
"2024-02-05","2F98A5",118.3662
"2024-02-06","2F98A5",121.1145
"2024-02-07","2F98A5",120.574
"2024-02-08","2F98A5",120.0885
"2024-02-09","2F98A5",117.1662
"2024-02-12","2F98A5",118.8518
"2024-02-13","2F98A5",116.9097
"2024-02-14","2F98A5",114.7386
"2024-02-15","2F98A5",114.9418
"2024-02-16","2F98A5",114.6462
"2024-02-20","2F98A5",116.3
"2024-02-21","2F98A5",116.4847
"2024-02-22","2F98A5",114.831
"2024-02-23","2F98A5",116.3369
"2024-02-26","2F98A5",115.7179
"2024-02-27","2F98A5",113.3065
"2024-02-28","2F98A5",112.5582
"2024-02-29","2F98A5",111.0245
"2024-03-01","2F98A5",113.2141
"2024-03-04","2F98A5",112.6783
"2024-03-05","2F98A5",111.7913
"2024-03-06","2F98A5",111.1077
"2024-03-07","2F98A5",108.5947
"2024-03-08","2F98A5",110.4609
"2024-03-11","2F98A5",112.3272
"2024-03-12","2F98A5",113.3804
"2024-03-13","2F98A5",114.3136
"2024-03-14","2F98A5",112.4566
"2024-03-15","2F98A5",112.7799
"2024-03-18","2F98A5",113.3435
"2024-03-19","2F98A5",115.4407
"2024-03-20","2F98A5",114.0364
"2024-03-21","2F98A5",114.5076
"2024-03-22","2F98A5",114.9973
"2024-03-25","2F98A5",114.2212
"2024-03-26","2F98A5",113.8978
"2024-03-27","2F98A5",116.1521
"2024-03-28","2F98A5",116.2907
"2024-04-01","2F98A5",115.2375
"2024-04-02","2F98A5",113.6946
"2024-04-03","2F98A5",110.424
"2024-04-04","2F98A5",109.7495
